country,state,city,date,pm25,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,wind_speed,humidity,deforestation_rate,industry_growth,co2_emission,population_density,source_file,aqi_bucket_clean,target_aqi_bucket,year,month,quarter,day_of_year,decade,is_covid_period,season,month_sin,month_cos,doy_sin,doy_cos,pm25_pm10_ratio,pm10_minus_pm25,no2_nox_ratio,benzene_toluene_ratio,so2_no2_ratio,pm25_humidity_interaction,high_humidity_flag,pm25_wind_dispersion,low_wind_flag,industry_density_interaction,co2_per_density,country_freq,city_freq,state_freq,country_city_freq,pm25_lag_1,pm25_lag_3,pm25_lag_12,pm10_lag_1,pm10_lag_3,pm10_lag_12,no2_lag_1,no2_lag_3,no2_lag_12,o3_lag_1,o3_lag_3,o3_lag_12,co_lag_1,co_lag_3,co_lag_12,humidity_lag_1,humidity_lag_3,humidity_lag_12,wind_speed_lag_1,wind_speed_lag_3,wind_speed_lag_12,split
India,Maharashtra,Nagpur,2014-01-01,98.84,146.6,36.34,73.21,33.61,25.7,2.6,11.44,62.93,6.06,12.93,4.39,228.0,Poor,6.3,71.6,1.007,7.7,19.76,367.3,data\raw\global_air_quality_2014_2025.csv,Unhealthy,Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6742155479248599,47.75999999999999,2.178220702819973,0.4686774579522461,0.15626280349320035,7076.9439999999995,0,13.539726027397261,0,2828.21,0.053651914200380124,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,98.84,98.84,98.84,146.6,146.6,146.6,73.21,73.21,73.21,62.93,62.93,62.93,2.6,2.6,2.6,71.6,71.6,71.6,6.3,6.3,6.3,train
Philippines,Region VII (Central Visayas),Tagbilaran,2014-01-01,14.222792542083983,25.106542094330155,6.549840889151213,24.833661997335057,16.633256529837723,8.164516983064612,0.4108834566175926,5.038986063751993,61.39947056179344,0.3108684197599884,0.765215837259671,0.4025276567370753,55.0,Moderate,0.0,78.11652935516162,2.4097395116622424,2.531956855924502,1.9809878675638213,2376.6704345292537,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5664974460500671,10.883749552246172,1.4930125354451442,0.40624879723405427,0.20290949685081638,1111.0351911260773,0,14.222792542083983,1,6017.627000979409,0.0008331633513187162,0.061605206073752715,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,14.222792542083983,14.222792542083983,14.222792542083983,25.106542094330155,25.106542094330155,25.106542094330155,24.833661997335057,24.833661997335057,24.833661997335057,61.39947056179344,61.39947056179344,61.39947056179344,0.4108834566175926,0.4108834566175926,0.4108834566175926,78.11652935516162,78.11652935516162,78.11652935516162,0.0,0.0,0.0,train
India,Arunachal Pradesh,Naharlagun,2014-01-01,41.63,67.17,19.27,9.0,19.28,14.67,1.38,7.85,43.25,1.85,3.57,1.34,69.0,Satisfactory,5.9,64.0,0.987,2.28,0.51,17.0,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.619770721754195,25.54,0.4668049550412367,0.5182071377571043,0.8722221253086527,2664.32,0,6.033333333333333,0,38.76,0.028333333333333335,0.062039045553145336,0.0004338394793926247,0.0013015184381778742,0.0004338394793926247,41.63,41.63,41.63,67.17,67.17,67.17,9.0,9.0,9.0,43.25,43.25,43.25,1.38,1.38,1.38,64.0,64.0,64.0,5.9,5.9,5.9,train
Philippines,Region IV-A (CALABARZON),Tagaytay,2014-01-01,16.062539809162857,26.72877883867294,6.0597577004999374,13.886120240923532,10.57131530895444,6.261449284489905,0.3090149246359397,6.029703373302434,39.05221210525607,0.2763131397817996,0.4362117267325424,0.2978453903230475,59.0,Unknown,2.441031184306946,72.77407479939697,1.293089211944647,6.625189107492628,2.125837830260494,2390.580863840949,data\raw\global_air_quality_2014_2025.csv,,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6009454941868513,10.666239029510084,1.3135658639938044,0.6334366763013246,0.4342251712114112,1168.9364735403092,0,4.6679436915355925,1,15838.050299699373,0.0008888839438388615,0.061605206073752715,0.0004338394793926247,0.0078091106290672455,0.0004338394793926247,16.062539809162857,16.062539809162857,16.062539809162857,26.72877883867294,26.72877883867294,26.72877883867294,13.886120240923532,13.886120240923532,13.886120240923532,39.05221210525607,39.05221210525607,39.05221210525607,0.3090149246359397,0.3090149246359397,0.3090149246359397,72.77407479939697,72.77407479939697,72.77407479939697,2.441031184306946,2.441031184306946,2.441031184306946,train
India,Uttarakhand,Nainital,2014-01-01,92.55,127.26,16.26,22.37,53.65,33.09,0.88,17.48,22.13,0.95,12.49,0.93,206.0,Poor,7.1,50.1,1.38,3.13,6.38,189.9,data\raw\global_air_quality_2014_2025.csv,Unhealthy,Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.7272512908435385,34.71000000000001,0.4169617816036947,0.07606084258920395,0.7814036306927299,4636.755,0,11.425925925925926,0,594.387,0.03342063907805133,0.062039045553145336,0.0004338394793926247,0.0017353579175704988,0.0004338394793926247,92.55,92.55,92.55,127.26,127.26,127.26,22.37,22.37,22.37,22.13,22.13,22.13,0.88,0.88,0.88,50.1,50.1,50.1,7.1,7.1,7.1,train
Philippines,Region XII (SOCCSKSARGEN),Tacurong,2014-01-01,21.387690711823065,52.49436559997947,11.161714222321812,29.294198017956084,24.31907481157471,5.389879181452606,0.6866668642085404,10.74629961608794,55.28149815301421,1.06324353832378,1.7720004643228555,0.9470636287312438,71.0,Moderate,7.922460990205438,61.986612547086565,1.939358863214944,7.425971225662675,0.5603467814250904,608.2964262348092,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4074283032082805,31.1066748881564,1.2045769438332625,0.6000240743198725,0.36684053417882906,1325.7504974306985,0,2.397061834767475,0,4517.191757893132,0.0009196620188432638,0.061605206073752715,0.0004338394793926247,0.0017353579175704988,0.0004338394793926247,21.387690711823065,21.387690711823065,21.387690711823065,52.49436559997947,52.49436559997947,52.49436559997947,29.294198017956084,29.294198017956084,29.294198017956084,55.28149815301421,55.28149815301421,55.28149815301421,0.6866668642085404,0.6866668642085404,0.6866668642085404,61.986612547086565,61.986612547086565,61.986612547086565,7.922460990205438,7.922460990205438,7.922460990205438,train
India,Sikkim,Namchi,2014-01-01,10.38,27.81,2.71,11.03,6.67,12.28,0.63,7.93,39.98,2.08,5.41,1.54,17.0,Good,6.0,62.2,0.6,2.42,1.21,86.7,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.37324702001988425,17.43,1.653672915491317,0.384473126714764,0.7189482575749541,645.6360000000001,0,1.4828571428571429,0,209.814,0.01379703534777651,0.062039045553145336,0.0004338394793926247,0.0013015184381778742,0.0004338394793926247,10.38,10.38,10.38,27.81,27.81,27.81,11.03,11.03,11.03,39.98,39.98,39.98,0.63,0.63,0.63,62.2,62.2,62.2,6.0,6.0,6.0,train
Philippines,Region VIII (Eastern Visayas),Tacloban,2014-01-01,2.0,4.727317021752582,1.5173348172106649,2.861800163736101,2.3209415399017863,6.913299920840282,0.3589899462525552,0.5212141497092112,27.562253055574555,0.0350094728654865,0.0940167079873461,0.0449138370301731,8.0,Good,8.71184216263612,71.80086003288905,0.6448488454330963,2.585456499746312,0.7833090627302844,550.0873089854679,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4230728693938238,2.727317021752582,1.2330336122225591,0.3723710523787545,0.1821280095605114,143.6017200657781,0,0.205934154046953,0,1422.2268084444358,0.0014213883171658019,0.061605206073752715,0.0004338394793926247,0.003036876355748373,0.0004338394793926247,2.0,2.0,2.0,4.727317021752582,4.727317021752582,4.727317021752582,2.861800163736101,2.861800163736101,2.861800163736101,27.562253055574555,27.562253055574555,27.562253055574555,0.3589899462525552,0.3589899462525552,0.3589899462525552,71.80086003288905,71.80086003288905,71.80086003288905,8.71184216263612,8.71184216263612,8.71184216263612,train
India,Maharashtra,Nashik,2014-01-01,148.95,268.87,36.63,50.32,45.2,36.36,1.46,16.85,38.92,7.5,14.61,4.42,322.0,Very Poor,6.2,80.4,1.013,8.01,20.65,372.2,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5539851952468285,119.92000000000002,1.113274311653223,0.5133469874505827,0.33485690908471966,11975.58,1,20.687499999999996,0,2981.3219999999997,0.05533226152197213,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,148.95,148.95,148.95,268.87,268.87,268.87,50.32,50.32,50.32,38.92,38.92,38.92,1.46,1.46,1.46,80.4,80.4,80.4,6.2,6.2,6.2,train
Philippines,Cordillera Administrative Region (CAR),Tabuk,2014-01-01,25.19722499230673,39.249546570845936,8.934353211685247,38.56151101866367,25.172808042084927,10.998461740768729,1.092528390970161,7.036096543502345,58.56096336804821,0.681823058183667,1.243595685117811,0.7812762017791451,79.0,Moderate,9.272713720982376,72.90634941146668,1.6024260556742251,3.731541925692591,0.4481896959675653,682.0990187035482,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6419749156808857,14.052321578539207,1.5318715902621343,0.548267027681145,0.18246422858359115,1837.0376894884553,0,2.4528304474055886,0,2545.2810857660647,0.0006561123405186313,0.061605206073752715,0.0008676789587852494,0.0008676789587852494,0.0004338394793926247,25.19722499230673,25.19722499230673,25.19722499230673,39.249546570845936,39.249546570845936,39.249546570845936,38.56151101866367,38.56151101866367,38.56151101866367,58.56096336804821,58.56096336804821,58.56096336804821,1.092528390970161,1.092528390970161,1.092528390970161,72.90634941146668,72.90634941146668,72.90634941146668,9.272713720982376,9.272713720982376,9.272713720982376,train
India,Delhi,New Delhi,2014-01-01,202.41125,381.19374999999997,55.255,61.57,86.97625,27.65,3.6,24.04,60.18,8.025,12.35,2.32,374.0,Very Poor,4.0,55.5,0.093,4.15,37.21,1296.6375,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5309930959492566,178.78249999999997,0.7078943883198645,0.6497975182350189,0.39044988808754444,11233.824375,0,40.48225,1,5381.045625000001,0.02867518856383235,0.062039045553145336,0.0004338394793926247,0.0026030368763557484,0.0004338394793926247,202.41125,202.41125,202.41125,381.19374999999997,381.19374999999997,381.19374999999997,61.57,61.57,61.57,60.18,60.18,60.18,3.6,3.6,3.6,55.5,55.5,55.5,4.0,4.0,4.0,train
India,Bihar,Patna,2014-01-01,189.52,345.06,19.11,47.19,72.3,42.45,4.254999999999999,23.1,53.68,7.3,12.71,4.26,354.0,Very Poor,4.9,55.1,1.66,4.18,4.02,1102.0,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5492378121218403,155.54,0.6526970864080625,0.5743508596104753,0.48951047913730716,10442.552000000001,0,32.122033898305084,1,4606.36,0.0036446056210335444,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,189.52,189.52,189.52,345.06,345.06,345.06,47.19,47.19,47.19,53.68,53.68,53.68,4.254999999999999,4.254999999999999,4.254999999999999,55.1,55.1,55.1,4.9,4.9,4.9,train
Philippines,Region II (Cagayan Valley),Santiago,2014-01-01,15.811383713917262,29.33425641731114,9.228538837016211,16.17848431961393,13.465722273013974,9.571586103531835,0.42289047942957,5.918269389542577,15.71487196232808,0.6788619102573553,1.7480544414174055,0.5860956425812612,59.0,Moderate,9.247199008509892,66.0662767811536,1.4536156818859762,3.785222798681741,0.6343943613117239,547.7664896696832,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5390074645143882,13.522872703393876,1.2014567648242462,0.38835261981559477,0.36581109248636423,1044.5992527366823,0,1.542995671381666,0,2073.418205051551,0.001156036990694498,0.061605206073752715,0.0004338394793926247,0.0017353579175704988,0.0004338394793926247,15.811383713917262,15.811383713917262,15.811383713917262,29.33425641731114,29.33425641731114,29.33425641731114,16.17848431961393,16.17848431961393,16.17848431961393,15.71487196232808,15.71487196232808,15.71487196232808,0.42289047942957,0.42289047942957,0.42289047942957,66.0662767811536,66.0662767811536,66.0662767811536,9.247199008509892,9.247199008509892,9.247199008509892,train
India,Punjab,Patiala,2014-01-01,194.25,381.19374999999997,55.255,75.14,86.97625,49.830000000000005,3.04,36.745,40.42,6.6,15.69,5.54125,357.0,Very Poor,2.4,42.2,0.434,5.76,16.12,547.4,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5095833798177872,186.94374999999997,0.8639139895786035,0.42065006879222,0.48902048856773367,8197.35,0,57.13235294117647,1,3153.024,0.02939460247994165,0.062039045553145336,0.0004338394793926247,0.014316702819956615,0.0004338394793926247,194.25,194.25,194.25,381.19374999999997,381.19374999999997,381.19374999999997,75.14,75.14,75.14,40.42,40.42,40.42,3.04,3.04,3.04,42.2,42.2,42.2,2.4,2.4,2.4,train
Philippines,Region III (Central Luzon),Science City of Munoz,2014-01-01,13.488462634471308,29.433913875605285,10.155678269973384,17.263204039896607,14.532007624231095,10.54152296026368,0.5098766840066528,6.003869838462886,56.03794870873096,0.4390016825403747,0.9569528206611252,0.4051481026306759,54.0,Moderate,8.121466492407029,65.23545615995064,2.171634635741622,4.525306801108066,2.2961719870019923,2348.086611292048,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.45826260935647717,15.945451241133977,1.1879434210568411,0.4587490776065705,0.34778419329362514,879.9260128561854,0,1.4787603118094543,0,10625.812311670696,0.0009774743834323966,0.061605206073752715,0.0004338394793926247,0.005639913232104121,0.0004338394793926247,13.488462634471308,13.488462634471308,13.488462634471308,29.433913875605285,29.433913875605285,29.433913875605285,17.263204039896607,17.263204039896607,17.263204039896607,56.03794870873096,56.03794870873096,56.03794870873096,0.5098766840066528,0.5098766840066528,0.5098766840066528,65.23545615995064,65.23545615995064,65.23545615995064,8.121466492407029,8.121466492407029,8.121466492407029,train
India,Arunachal Pradesh,Pasighat,2014-01-01,49.3,52.63,1.02,19.06,19.92,10.02,1.19,4.88,40.26,0.73,5.27,1.72,82.0,Satisfactory,5.3,63.5,0.756,1.71,0.49,17.0,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.9367280840446877,3.3300000000000054,0.9568272612034505,0.13851989781406113,0.25603356474115607,3130.5499999999997,0,7.825396825396825,0,29.07,0.02722222222222222,0.062039045553145336,0.0004338394793926247,0.0013015184381778742,0.0004338394793926247,49.3,49.3,49.3,52.63,52.63,52.63,19.06,19.06,19.06,40.26,40.26,40.26,1.19,1.19,1.19,63.5,63.5,63.5,5.3,5.3,5.3,train
Philippines,Region VI (Western Visayas),Silay,2014-01-01,21.728652308851327,36.25656233322989,15.525870866411296,25.716968669587903,21.858704954079577,9.42524288103188,0.7294525652452293,10.84105379573215,50.98011679524805,0.7522589985472751,1.391803802310832,0.8583768156496259,71.0,Moderate,17.74626974117625,56.63195933225844,0.6231879246236727,5.681397535802223,0.2246924449708612,581.607442106544,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5993025899654579,14.52791002437856,1.1765092006641977,0.5404917394294728,0.42155253651647945,1230.5361538996517,0,1.1590920545181458,0,3304.343088388353,0.00038566696669448087,0.061605206073752715,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,21.728652308851327,21.728652308851327,21.728652308851327,36.25656233322989,36.25656233322989,36.25656233322989,25.716968669587903,25.716968669587903,25.716968669587903,50.98011679524805,50.98011679524805,50.98011679524805,0.7294525652452293,0.7294525652452293,0.7294525652452293,56.63195933225844,56.63195933225844,56.63195933225844,17.74626974117625,17.74626974117625,17.74626974117625,train
Philippines,Region IV-A (CALABARZON),Tanauan,2014-01-01,8.114948119314999,18.70367973432823,5.725705457558589,11.346817041547814,9.048436924526394,8.444386047033303,0.1820388730252932,6.894625806718485,54.0456064272736,0.3184201532531824,0.9003759088684543,0.371882523707179,34.0,Good,11.220846557559092,83.81707911011057,0.6194282777712132,1.453330074809172,1.6779742300560316,2693.805018794073,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.43386904612956967,10.58873161501323,1.2540083864411018,0.35365206517052494,0.6076263655125991,680.1712484910682,1,0.6640250395988789,0,3914.9878494853133,0.0006226699959193806,0.061605206073752715,0.0004338394793926247,0.0078091106290672455,0.0004338394793926247,8.114948119314999,8.114948119314999,8.114948119314999,18.70367973432823,18.70367973432823,18.70367973432823,11.346817041547814,11.346817041547814,11.346817041547814,54.0456064272736,54.0456064272736,54.0456064272736,0.1820388730252932,0.1820388730252932,0.1820388730252932,83.81707911011057,83.81707911011057,83.81707911011057,11.220846557559092,11.220846557559092,11.220846557559092,train
India,Haryana,Panipat,2014-01-01,202.41125,381.19374999999997,55.255,83.32999999999998,86.97625,49.830000000000005,2.39,22.78,50.7,8.025,19.685000000000002,5.54125,379.0,Very Poor,4.7,51.0,0.832,7.87,17.4,574.7,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5309930959492566,178.78249999999997,0.9580776251209079,0.40767079463191286,0.2733709315568112,10322.97375,0,35.51074561403509,1,4522.889,0.03022407503908285,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,202.41125,202.41125,202.41125,381.19374999999997,381.19374999999997,381.19374999999997,83.32999999999998,83.32999999999998,83.32999999999998,50.7,50.7,50.7,2.39,2.39,2.39,51.0,51.0,51.0,4.7,4.7,4.7,train
India,Goa,Panaji,2014-01-01,41.66,34.44,13.58,6.64,1.0,16.81,1.08,2.93,12.87,1.38,5.81,1.03,69.0,Satisfactory,7.5,74.3,0.37,4.61,5.45,398.9,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,1.2096399184192823,-7.219999999999999,6.63999336000664,0.23752147374845545,0.4412649937853925,3095.3379999999997,0,4.901176470588235,0,1838.929,0.013628407101775444,0.062039045553145336,0.0004338394793926247,0.0013015184381778742,0.0004338394793926247,41.66,41.66,41.66,34.44,34.44,34.44,6.64,6.64,6.64,12.87,12.87,12.87,1.08,1.08,1.08,74.3,74.3,74.3,7.5,7.5,7.5,train
Philippines,Region V (Bicol),Sorsogon City,2014-01-01,17.86667256957537,37.51927634378526,12.653515628538608,18.7658467033476,16.65226203589969,6.395425277033792,0.8927551970193602,9.20809584081177,40.00355972681273,0.4153488282062368,0.807282585767759,0.2553239911456253,63.0,Moderate,9.95572429658153,73.22798407120841,0.6925592059456682,6.901312007607982,0.7367982452519838,617.9849180317974,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.476199805392436,19.652603774209886,1.1269247106469162,0.5145017631087141,0.4906837136469544,1308.3404143303615,0,1.6308070635868628,0,4264.906735333478,0.001190333114407376,0.061605206073752715,0.0004338394793926247,0.003036876355748373,0.0004338394793926247,17.86667256957537,17.86667256957537,17.86667256957537,37.51927634378526,37.51927634378526,37.51927634378526,18.7658467033476,18.7658467033476,18.7658467033476,40.00355972681273,40.00355972681273,40.00355972681273,0.8927551970193602,0.8927551970193602,0.8927551970193602,73.22798407120841,73.22798407120841,73.22798407120841,9.95572429658153,9.95572429658153,9.95572429658153,train
India,Uttar Pradesh,Noida,2014-01-01,157.87,207.61,30.58,35.55,48.56,23.08,2.88,36.3,22.41,3.56,17.08,5.54125,329.0,Very Poor,3.8,74.0,1.847,5.3,12.47,824.4,data\raw\global_air_quality_2014_2025.csv,Very_Unhealthy,Very_Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.7604161612619037,49.74000000000001,0.7320840046934924,0.2084309011457318,1.0210970176906606,11682.380000000001,0,32.889583333333334,1,4369.32,0.015107826508359585,0.062039045553145336,0.0004338394793926247,0.0034707158351409977,0.0004338394793926247,157.87,157.87,157.87,207.61,207.61,207.61,35.55,35.55,35.55,22.41,22.41,22.41,2.88,2.88,2.88,74.0,74.0,74.0,3.8,3.8,3.8,train
Philippines,Region XIII (Caraga),Surigao City,2014-01-01,18.70510783980032,32.481764962646686,12.773348192386552,19.011648775574,16.846048393019093,8.564546938606536,0.4194484324345179,10.771389879286223,25.78892267528242,0.6868473482936455,1.096608012685181,0.4327855265876474,65.0,Moderate,4.79548222469479,68.38423887615718,1.3553029396040894,3.781934286478535,0.5024011988993713,562.7307356162298,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5758648671168551,13.776657122846366,1.1285523585994184,0.6263375007394988,0.5665678679356492,1279.1345627211856,0,3.22753260463764,1,2128.2106630823073,0.0008912077471706106,0.061605206073752715,0.0004338394793926247,0.0026030368763557484,0.0004338394793926247,18.70510783980032,18.70510783980032,18.70510783980032,32.481764962646686,32.481764962646686,32.481764962646686,19.011648775574,19.011648775574,19.011648775574,25.78892267528242,25.78892267528242,25.78892267528242,0.4194484324345179,0.4194484324345179,0.4194484324345179,68.38423887615718,68.38423887615718,68.38423887615718,4.79548222469479,4.79548222469479,4.79548222469479,train
India,Telangana,Nizamabad,2014-01-01,98.66,208.89,17.78,32.05,55.09,13.58,0.99,19.18,33.99,4.85,3.33,4.47,227.0,Poor,2.0,58.5,1.057,6.7,13.83,309.9,data\raw\global_air_quality_2014_2025.csv,Unhealthy,Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4723059961113218,110.22999999999999,0.5817752662592981,1.4564560190822764,0.5984399189254317,5771.61,0,32.88666666666666,1,2076.33,0.044483756834995176,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,98.66,98.66,98.66,208.89,208.89,208.89,32.05,32.05,32.05,33.99,33.99,33.99,0.99,0.99,0.99,58.5,58.5,58.5,2.0,2.0,2.0,train
Philippines,Region V (Bicol),Tabaco,2014-01-01,15.771016984912286,25.244817977080107,9.269418064718655,23.217460107211053,17.218045431122746,11.078659382183636,0.7680120541335248,8.038998868623246,48.74579251245007,0.5316279260219454,1.3065555096089183,0.3574671318786866,59.0,Moderate,9.294107180291734,77.49603730433512,2.161305925904861,3.3339813620294456,0.2523689171486116,590.7868355525028,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6247229183632043,9.47380099216782,1.348437536168097,0.40689240925451714,0.34624797394950446,1222.1913205900653,0,1.5320432077010235,0,1969.6722986643995,0.0004264524014174723,0.061605206073752715,0.0004338394793926247,0.003036876355748373,0.0004338394793926247,15.771016984912286,15.771016984912286,15.771016984912286,25.244817977080107,25.244817977080107,25.244817977080107,23.217460107211053,23.217460107211053,23.217460107211053,48.74579251245007,48.74579251245007,48.74579251245007,0.7680120541335248,0.7680120541335248,0.7680120541335248,77.49603730433512,77.49603730433512,77.49603730433512,9.294107180291734,9.294107180291734,9.294107180291734,train
Philippines,Region VI (Western Visayas),Sipalay,2014-01-01,19.033236407602224,43.62347453491743,13.48829659198798,23.34490768746084,19.52159826810788,8.669411916238552,0.449667477415562,4.1247181934987935,22.983814814373428,0.9161813387179798,2.4032309853582903,0.5483994195141161,66.0,Moderate,8.122562862841646,66.53176279180548,0.7273254156148783,5.085696361009553,0.5486185798686272,528.239136685442,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4363071986863472,24.590238127315203,1.1958501640589987,0.38122883862224777,0.17668598531354665,1266.314769830947,0,2.0863913676198487,0,2686.4638551839803,0.0010366175549762933,0.061605206073752715,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,19.033236407602224,19.033236407602224,19.033236407602224,43.62347453491743,43.62347453491743,43.62347453491743,23.34490768746084,23.34490768746084,23.34490768746084,22.983814814373428,22.983814814373428,22.983814814373428,0.449667477415562,0.449667477415562,0.449667477415562,66.53176279180548,66.53176279180548,66.53176279180548,8.122562862841646,8.122562862841646,8.122562862841646,train
India,Maharashtra,Mumbai,2014-01-01,98.07,244.74,33.01,41.79,43.58,27.59,1.43,16.45,20.82,6.65,13.62,2.87,225.0,Poor,9.3,60.1,1.148,7.6,19.84,371.5,data\raw\global_air_quality_2014_2025.csv,Unhealthy,Unhealthy,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.400710956930984,146.67000000000002,0.9589260908920126,0.4882525339021635,0.3936348314516671,5894.007,0,9.52135922330097,0,2823.4,0.05326174496644295,0.062039045553145336,0.0004338394793926247,0.0021691973969631237,0.0004338394793926247,98.07,98.07,98.07,244.74,244.74,244.74,41.79,41.79,41.79,20.82,20.82,20.82,1.43,1.43,1.43,60.1,60.1,60.1,9.3,9.3,9.3,train
